Job Name,Company Name,Tag,Level,Location
Trưởng Nhóm Phân Tích Nghiệp Vụ,CÔNG TY TNHH PHÁT TRIỂN HỆ THỐNG DỊCH VỤ CÔNG NGHỆ THÔNG TIN,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Trưởng nhóm,"- Hà Nội: Số 38 Đỗ Đức Dục, Phường Mễ Trì, Nam Từ Liêm"
Trưởng Nhóm Phân Tích Nghiệp Vụ,CÔNG TY TNHH PHÁT TRIỂN HỆ THỐNG DỊCH VỤ CÔNG NGHỆ THÔNG TIN,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Số 38 Đỗ Đức Dục, Phường Mễ Trì, Nam Từ Liêm"
Java Backend,Công ty cổ phần công nghệ ứng dụng Arabica Việt Nam,Chuyên môn IT Project Manager,Nhân viên,"- Hà Nội: 72 Dương Khuê, Nam Từ Liêm"
Java Backend,Công ty cổ phần công nghệ ứng dụng Arabica Việt Nam,IT - Phần mềm,Nhân viên,"- Hà Nội: 72 Dương Khuê, Nam Từ Liêm"
Fullstack Developer SQL,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG AWING VIỆT NAM,Chuyên môn Fullstack Developer,Nhân viên,"- Hà Nội: Tầng 4, tòa nhà King Building, 7 Chùa Bộc, Kim Liên, Đống Đa"
Fullstack Developer SQL,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG AWING VIỆT NAM,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 4, tòa nhà King Building, 7 Chùa Bộc, Kim Liên, Đống Đa"
Thực Tập Sinh Lập Trình Back-End,CÔNG TY TNHH NEO TALENT,Chuyên môn Backend Developer,Trưởng nhóm,"- Hà Nội: 18 Tuệ Tĩnh, Hai Bà Trưng"
Business Analyst Manager,Công ty CP Công nghệ phần mềm và nội dung số OSP,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Trưởng/Phó phòng,"- Hà Nội: Tầng 4, Tòa The Garden Hill, 99 Trần Bình, Nam Từ Liêm"
Business Analyst Manager,Công ty CP Công nghệ phần mềm và nội dung số OSP,Nghỉ thứ 7,Trưởng/Phó phòng,"- Hà Nội: Tầng 4, Tòa The Garden Hill, 99 Trần Bình, Nam Từ Liêm"
Data Engineer,Công ty Cổ phần GEM,Chuyên môn Data Engineer,Nhân viên,"- Hà Nội: Tòa The Nine, số 9 Phạm Văn Đồng, Mai Dịch, Cầu Giấy - Hồ Chí Minh: Tầng 8, Hưng Bình Tower, 669 Điện Biên Phủ, Phường 25, Bình Thạnh, Bình Thạnh"
Data Engineer,Công ty Cổ phần GEM,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa The Nine, số 9 Phạm Văn Đồng, Mai Dịch, Cầu Giấy - Hồ Chí Minh: Tầng 8, Hưng Bình Tower, 669 Điện Biên Phủ, Phường 25, Bình Thạnh, Bình Thạnh"
Chuyên Viên Phân Tích Dữ Liệu Data Analyst,CÔNG TY TNHH PHẦN MỀM TOWER HÀ NỘI,Chuyên môn Công nghệ thông tin khác,Nhân viên,"- Hà Nội: Tòa nhà Viwaseen 48 đường Tố Hữu, phường Trung Văn, Nam Từ Liêm"
Chuyên Viên Phân Tích Dữ Liệu Data Analyst,CÔNG TY TNHH PHẦN MỀM TOWER HÀ NỘI,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa nhà Viwaseen 48 đường Tố Hữu, phường Trung Văn, Nam Từ Liêm"
Chuyên Viên Phân Tích Dữ Liệu Data Analyst,CÔNG TY TNHH PHẦN MỀM TOWER HÀ NỘI,Game,Nhân viên,"- Hà Nội: Tòa nhà Viwaseen 48 đường Tố Hữu, phường Trung Văn, Nam Từ Liêm"
IT Business Analyst Phân Tích Nghiệp Vụ,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ SOLID,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: Duy Tân, Cầu Giấy"
IT Business Analyst Phân Tích Nghiệp Vụ,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ SOLID,IT - Phần mềm,Nhân viên,"- Hà Nội: Duy Tân, Cầu Giấy"
IT Business Analyst Phân Tích Nghiệp Vụ,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ SOLID,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Duy Tân, Cầu Giấy"
Kỹ Sư Lập Trình,Công ty TNHH Đầu tư & Phát triển Nam Triều,Chuyên môn DevOps Engineer,Trưởng nhóm,"- Hà Nội: Phạm Hùng, Cầu Giấy"
Kỹ Sư Lập Trình,Công ty TNHH Đầu tư & Phát triển Nam Triều,IT - Phần cứng và máy tính,Trưởng nhóm,"- Hà Nội: Phạm Hùng, Cầu Giấy"
Kỹ Sư Lập Trình,Công ty TNHH Đầu tư & Phát triển Nam Triều,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Phạm Hùng, Cầu Giấy"
Kỹ Sư Lập Trình,Công ty TNHH Đầu tư & Phát triển Nam Triều,Bưu chính,Trưởng nhóm,"- Hà Nội: Phạm Hùng, Cầu Giấy"
Kỹ Sư Lập Trình,Công ty TNHH Đầu tư & Phát triển Nam Triều,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Phạm Hùng, Cầu Giấy"
Project Manager,FPT Software,Chuyên môn IT Project Manager,Trưởng/Phó phòng,"- Hà Nội: Tòa nhà FPT Cầu Giấy, phố Duy Tân, phường Cầu Giấy, Thành phố Hà Nội, Việt Nam, Cầu Giấy"
Project Manager,FPT Software,Nghỉ thứ 7,Trưởng/Phó phòng,"- Hà Nội: Tòa nhà FPT Cầu Giấy, phố Duy Tân, phường Cầu Giấy, Thành phố Hà Nội, Việt Nam, Cầu Giấy"
Project Manager,FPT Software,Tiếng Nhật JLPT N2,Trưởng/Phó phòng,"- Hà Nội: Tòa nhà FPT Cầu Giấy, phố Duy Tân, phường Cầu Giấy, Thành phố Hà Nội, Việt Nam, Cầu Giấy"
System Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ DỊCH VỤ IMEDIA,Chuyên môn System Administrator,Nhân viên,"- Hà Nội: iMedia Tower, 508 Trường Chinh, Đống Đa"
System Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ DỊCH VỤ IMEDIA,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: iMedia Tower, 508 Trường Chinh, Đống Đa"
System Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ DỊCH VỤ IMEDIA,Nghỉ thứ 7,Nhân viên,"- Hà Nội: iMedia Tower, 508 Trường Chinh, Đống Đa"
System Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ DỊCH VỤ IMEDIA,Tiếng Anh Đọc hiểu,Nhân viên,"- Hà Nội: iMedia Tower, 508 Trường Chinh, Đống Đa"
System Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ DỊCH VỤ IMEDIA,Tuổi 24 - 30,Nhân viên,"- Hà Nội: iMedia Tower, 508 Trường Chinh, Đống Đa"
Fullstack Java,Công ty cổ phần Synodus,Chuyên môn Fullstack Developer,Nhân viên,- Hà Nội: Nam Từ Liêm
Fullstack Java,Công ty cổ phần Synodus,Nghỉ thứ 7,Nhân viên,- Hà Nội: Nam Từ Liêm
Kỹ Sư,CÔNG TY CỔ PHẦN CÔNG NGHỆ SỐ BLUE TECH,Chuyên môn Kỹ sư IoT (IoT Engineer),Nhân viên,"- Hà Nội: Lô 7, Khu Thấp tầng, Khu Ngoại giao đoàn, phường Xuân Đỉnh, Từ Liêm"
Kỹ Sư,CÔNG TY CỔ PHẦN CÔNG NGHỆ SỐ BLUE TECH,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: Lô 7, Khu Thấp tầng, Khu Ngoại giao đoàn, phường Xuân Đỉnh, Từ Liêm"
Kỹ Sư,CÔNG TY CỔ PHẦN CÔNG NGHỆ SỐ BLUE TECH,IT - Phần mềm,Nhân viên,"- Hà Nội: Lô 7, Khu Thấp tầng, Khu Ngoại giao đoàn, phường Xuân Đỉnh, Từ Liêm"
Kỹ Sư,CÔNG TY CỔ PHẦN CÔNG NGHỆ SỐ BLUE TECH,Điện / Điện tử / Điện lạnh,Nhân viên,"- Hà Nội: Lô 7, Khu Thấp tầng, Khu Ngoại giao đoàn, phường Xuân Đỉnh, Từ Liêm"
Android Developer Java Kotlin,CÔNG TY TNHH ĐẦU TƯ VÀ TƯ VẤN APEC THĂNG LONG,Chuyên môn Mobile Developer,Nhân viên,"- Hà Nội: Tòa B6-01, Vinhomes Gardenia Hàm Nghi, Nam Từ Liêm, Nam Từ Liêm"
Lập Trình Viên,Công ty cổ phần giải pháp First Trust Việt Nam,Chuyên môn Software Engineer,Nhân viên,"- Hà Nội: Tầng 5, Tòa nhà Povilta, Lô B7&B8, Ngách 1, Ngõ 187 đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân"
Lập Trình Viên,Công ty cổ phần giải pháp First Trust Việt Nam,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 5, Tòa nhà Povilta, Lô B7&B8, Ngách 1, Ngõ 187 đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân"
Lập Trình Viên,Công ty cổ phần giải pháp First Trust Việt Nam,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 5, Tòa nhà Povilta, Lô B7&B8, Ngách 1, Ngõ 187 đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân"
Senior Mobile Developer,Công ty cổ phần phương tiện điện thông minh Selex,Chuyên môn Mobile Developer,Trưởng nhóm,"- Hà Nội: số 12 ngõ 36 xuân thủy, Cầu Giấy"
Senior Mobile Developer,Công ty cổ phần phương tiện điện thông minh Selex,IT - Phần cứng và máy tính,Trưởng nhóm,"- Hà Nội: số 12 ngõ 36 xuân thủy, Cầu Giấy"
Senior Mobile Developer,Công ty cổ phần phương tiện điện thông minh Selex,Điện / Điện tử / Điện lạnh,Trưởng nhóm,"- Hà Nội: số 12 ngõ 36 xuân thủy, Cầu Giấy"
Senior Mobile Developer,Công ty cổ phần phương tiện điện thông minh Selex,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: số 12 ngõ 36 xuân thủy, Cầu Giấy"
Nhân Viên Tester QA,CÔNG TY CỔ PHẦN SMART - SOLUTIONS VIỆT NAM,Chuyên môn Software Tester (Automation & Manual),Nhân viên,"- Hà Nội: Tầng 4, số 11 ngõ 21 Lê Văn Lương, Nhân Chính, Thanh Xuân"
Nhân Viên Tester QA,CÔNG TY CỔ PHẦN SMART - SOLUTIONS VIỆT NAM,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 4, số 11 ngõ 21 Lê Văn Lương, Nhân Chính, Thanh Xuân"
Nhân Viên Tester QA,CÔNG TY CỔ PHẦN SMART - SOLUTIONS VIỆT NAM,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 4, số 11 ngõ 21 Lê Văn Lương, Nhân Chính, Thanh Xuân"
Developer,Công ty cổ phần Công nghệ Sapo,Chuyên môn AI Engineer,Trưởng nhóm,"- Hà Nội: tòa Ladeco, số 266 Đội Cấn, Ba Đình"
Developer,Công ty cổ phần Công nghệ Sapo,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: tòa Ladeco, số 266 Đội Cấn, Ba Đình"
Manual Tester,Công ty cổ phần phần mềm ITSOL Holdings,Chuyên môn Software Tester (Automation & Manual),Nhân viên,"- Hà Nội: 19 Duy Tân, Cầu Giấy, Cầu Giấy"
Manual Tester,Công ty cổ phần phần mềm ITSOL Holdings,Nghỉ thứ 7,Nhân viên,"- Hà Nội: 19 Duy Tân, Cầu Giấy, Cầu Giấy"
Data Engineer,CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,Chuyên môn Data Engineer,Nhân viên,"- Hà Nội: Tầng 8, tòa Ladeco, số 266 Đội Cấn, Ba Đình"
Data Engineer,CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 8, tòa Ladeco, số 266 Đội Cấn, Ba Đình"
Data Engineer,CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,Nhà hàng / Khách sạn,Nhân viên,"- Hà Nội: Tầng 8, tòa Ladeco, số 266 Đội Cấn, Ba Đình"
Data Engineer,CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,Du lịch,Nhân viên,"- Hà Nội: Tầng 8, tòa Ladeco, số 266 Đội Cấn, Ba Đình"
Data Engineer,CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 8, tòa Ladeco, số 266 Đội Cấn, Ba Đình"
Network Engineer,Công ty Cổ phần viễn thông FPT,Chuyên môn Network Engineer,Nhân viên,"- Hà Nội: Số 48 Vạn Bảo, Phường Ngọc Khánh, Ba Đình"
Network Engineer,Công ty Cổ phần viễn thông FPT,An ninh mạng,Nhân viên,"- Hà Nội: Số 48 Vạn Bảo, Phường Ngọc Khánh, Ba Đình"
Network Engineer,Công ty Cổ phần viễn thông FPT,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Số 48 Vạn Bảo, Phường Ngọc Khánh, Ba Đình"
Process Quality Assurance PQA,Công Ty TNHH LG CNS VIỆT NAM,Chuyên môn Process Quality Assurance (PQA),Nhân viên,"- Hà Nội: Tầng 15, Keangnam Landmark 72, Nam Từ Liêm"
Process Quality Assurance PQA,Công Ty TNHH LG CNS VIỆT NAM,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 15, Keangnam Landmark 72, Nam Từ Liêm"
Back-End Developer Lập Trình Viên Back-End,CÔNG TY CỔ PHẦN EVERSTAR GLOBAL,Chuyên môn Backend Developer,Nhân viên,"- Hà Nội: Tầng 15, tháp Văn phòng, Discovery Complex, 302 Cầu Giấy, phường Dịch Vọng Hậu, Cầu Giấy"
Back-End Developer Lập Trình Viên Back-End,CÔNG TY CỔ PHẦN EVERSTAR GLOBAL,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 15, tháp Văn phòng, Discovery Complex, 302 Cầu Giấy, phường Dịch Vọng Hậu, Cầu Giấy"
Back-End Developer Lập Trình Viên Back-End,CÔNG TY CỔ PHẦN EVERSTAR GLOBAL,Game,Nhân viên,"- Hà Nội: Tầng 15, tháp Văn phòng, Discovery Complex, 302 Cầu Giấy, phường Dịch Vọng Hậu, Cầu Giấy"
AI Engineer,CÔNG TY CỔ PHẦN SMARTOSC,Chuyên môn AI Engineer,Nhân viên,"- Hà Nội: Handico Phạm Hùng, Nam Từ Liêm"
AI Engineer,CÔNG TY CỔ PHẦN SMARTOSC,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Handico Phạm Hùng, Nam Từ Liêm"
Business Analyst Phân Tích Nghiệp Vụ BA,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA,Chuyên môn Business Analyst (Phân tích nghiệp vụ),Nhân viên,"- Hà Nội: Tầng 12 Toà nhà CTM Số 139 Cầu Giấy, Cầu Giấy"
Business Analyst Phân Tích Nghiệp Vụ BA,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 12 Toà nhà CTM Số 139 Cầu Giấy, Cầu Giấy"
Business Analyst Phân Tích Nghiệp Vụ BA,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA,Giáo dục / Đào tạo,Nhân viên,"- Hà Nội: Tầng 12 Toà nhà CTM Số 139 Cầu Giấy, Cầu Giấy"
DevOps Engineer,Công ty Cổ phẩn Lotus Quality Assurance,Chuyên môn DevOps Engineer,Nhân viên,"- Hà Nội: tòa MHDI, Nam Từ Liêm"
DevOps Engineer,Công ty Cổ phẩn Lotus Quality Assurance,IT - Phần mềm,Nhân viên,"- Hà Nội: tòa MHDI, Nam Từ Liêm"
DevOps Engineer,Công ty Cổ phẩn Lotus Quality Assurance,Điện toán đám mây (Cloud),Nhân viên,"- Hà Nội: tòa MHDI, Nam Từ Liêm"
DevOps Engineer,Công ty Cổ phẩn Lotus Quality Assurance,Nghỉ thứ 7,Nhân viên,"- Hà Nội: tòa MHDI, Nam Từ Liêm"
Lập Trình Fullstack AngularJS,CÔNG TY TNHH MUMESOFT INNOVATION,Chuyên môn Fullstack Developer,Trưởng nhóm,"- Hà Nội: Tầng 6, số 12 Mễ Trì Hạ, phường Mễ Trì, Nam Từ Liêm"
Lập Trình Fullstack AngularJS,CÔNG TY TNHH MUMESOFT INNOVATION,IT - Phần mềm,Trưởng nhóm,"- Hà Nội: Tầng 6, số 12 Mễ Trì Hạ, phường Mễ Trì, Nam Từ Liêm"
Lập Trình Fullstack AngularJS,CÔNG TY TNHH MUMESOFT INNOVATION,Nghỉ thứ 7,Trưởng nhóm,"- Hà Nội: Tầng 6, số 12 Mễ Trì Hạ, phường Mễ Trì, Nam Từ Liêm"
System Engineer,CÔNG TY CỔ PHẦN THIẾT BỊ VÀ TRUYỀN THÔNG NGS,Chuyên môn System Engineer,Nhân viên,"- Hà Nội: Tòa 6th Element Nguyễn Văn Huyên, Cầu Giấy"
System Engineer,CÔNG TY CỔ PHẦN THIẾT BỊ VÀ TRUYỀN THÔNG NGS,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: Tòa 6th Element Nguyễn Văn Huyên, Cầu Giấy"
System Engineer,CÔNG TY CỔ PHẦN THIẾT BỊ VÀ TRUYỀN THÔNG NGS,Điện toán đám mây (Cloud),Nhân viên,"- Hà Nội: Tòa 6th Element Nguyễn Văn Huyên, Cầu Giấy"
System Engineer,CÔNG TY CỔ PHẦN THIẾT BỊ VÀ TRUYỀN THÔNG NGS,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa 6th Element Nguyễn Văn Huyên, Cầu Giấy"
System Engineer,CÔNG TY CỔ PHẦN THIẾT BỊ VÀ TRUYỀN THÔNG NGS,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa 6th Element Nguyễn Văn Huyên, Cầu Giấy"
Solution Architect,Công ty cổ phần chứng khoán VPS,Chuyên môn Solution Architect,Nhân viên,- Hà Nội: Hai Bà Trưng
Solution Architect,Công ty cổ phần chứng khoán VPS,Ngân hàng,Nhân viên,- Hà Nội: Hai Bà Trưng
Solution Architect,Công ty cổ phần chứng khoán VPS,Tài chính,Nhân viên,- Hà Nội: Hai Bà Trưng
Solution Architect,Công ty cổ phần chứng khoán VPS,Chứng khoán,Nhân viên,- Hà Nội: Hai Bà Trưng
Solution Architect,Công ty cổ phần chứng khoán VPS,Nghỉ thứ 7,Nhân viên,- Hà Nội: Hai Bà Trưng
Project Manager,Công ty TNHH SETA international Việt Nam,Chuyên môn IT Project Manager,Nhân viên,"- Hà Nội: Tòa nhà HL, ngõ 82, Duy Tân, Cầu Giấy"
Project Manager,Công ty TNHH SETA international Việt Nam,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa nhà HL, ngõ 82, Duy Tân, Cầu Giấy"
DevOps Engineer,Công ty TNHH LP Technology,Chuyên môn DevOps Engineer,Nhân viên,"- Hà Nội: Tòa nhà A Sông Đà, Đường Phạm Hùng, Phường Mỹ Đình I Hà Nội, Việt Nam, Nam Từ Liêm"
DevOps Engineer,Công ty TNHH LP Technology,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa nhà A Sông Đà, Đường Phạm Hùng, Phường Mỹ Đình I Hà Nội, Việt Nam, Nam Từ Liêm"
Manual Tester Bank,Công Ty Cổ Phần GoGroup,Chuyên môn Manual Tester,Nhân viên,"- Hà Nội: 19 Lê văn lương, Cầu Giấy"
Manual Tester Bank,Công Ty Cổ Phần GoGroup,IT - Phần mềm,Nhân viên,"- Hà Nội: 19 Lê văn lương, Cầu Giấy"
Manual Tester Bank,Công Ty Cổ Phần GoGroup,Ngân hàng,Nhân viên,"- Hà Nội: 19 Lê văn lương, Cầu Giấy"
Manual Tester Bank,Công Ty Cổ Phần GoGroup,Nghỉ thứ 7,Nhân viên,"- Hà Nội: 19 Lê văn lương, Cầu Giấy"
Nhân Viên IT IT Helpdesk,CÔNG TY TNHH ĐẦU TƯ PHÁT TRIỂN VẬT LIỆU MỚI VÀ CÔNG NGHỆ CAO H.P.T,Chuyên môn IT Helpdesk/IT support,Nhân viên,"- Hà Nội: Lô C3.1- C3.2 Khu công nghệ cao Hòa Lạc, Quốc Oai - Hà Nội: Lô C3.1- C3.2 Khu công nghệ cao Hòa Lạc, Thạch Thất"
AI Engineer,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA,Chuyên môn AI Engineer,Nhân viên,"- Hà Nội: Tầng 12, Tòa nhà CTM 139 Cầu Giấy, Cầu Giấy"
AI Engineer,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: Tầng 12, Tòa nhà CTM 139 Cầu Giấy, Cầu Giấy"
AI Engineer,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 12, Tòa nhà CTM 139 Cầu Giấy, Cầu Giấy"
AI Engineer,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA,Giáo dục / Đào tạo,Nhân viên,"- Hà Nội: Tầng 12, Tòa nhà CTM 139 Cầu Giấy, Cầu Giấy"
AI Engineer,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRÍ TUỆ NHÂN TẠO AIDIA,Từ 25 tuổi trở lên,Nhân viên,"- Hà Nội: Tầng 12, Tòa nhà CTM 139 Cầu Giấy, Cầu Giấy"
Kỹ Sư An Toàn Thông Tin,Công ty cổ phần tập đoàn MK,Chuyên môn Quản trị và vận hành bảo mật,Nhân viên,- Hà Nội: Cầu Giấy
Kỹ Sư An Toàn Thông Tin,Công ty cổ phần tập đoàn MK,An ninh mạng,Nhân viên,- Hà Nội: Cầu Giấy
Kỹ Sư An Toàn Thông Tin,Công ty cổ phần tập đoàn MK,IT - Phần mềm,Nhân viên,- Hà Nội: Cầu Giấy
Kỹ Sư An Toàn Thông Tin,Công ty cổ phần tập đoàn MK,IT - Phần cứng và máy tính,Nhân viên,- Hà Nội: Cầu Giấy
Kỹ Sư An Toàn Thông Tin,Công ty cổ phần tập đoàn MK,Nghỉ thứ 7,Nhân viên,- Hà Nội: Cầu Giấy
,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Chuyên môn Product Owner/Product Manager,Nhân viên,"- Hà Nội: Keangnam Landmark 72, Phạm Hùng, Từ Liêm"
,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,IT - Phần mềm,Nhân viên,"- Hà Nội: Keangnam Landmark 72, Phạm Hùng, Từ Liêm"
,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Tài chính,Nhân viên,"- Hà Nội: Keangnam Landmark 72, Phạm Hùng, Từ Liêm"
,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Marketing / Quảng cáo,Nhân viên,"- Hà Nội: Keangnam Landmark 72, Phạm Hùng, Từ Liêm"
,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Keangnam Landmark 72, Phạm Hùng, Từ Liêm"
,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Tiếng Anh TOEIC 650,Nhân viên,"- Hà Nội: Keangnam Landmark 72, Phạm Hùng, Từ Liêm"
Dự Án,Công ty TNHH Đầu tư phát triển và chuyển giao công nghệ Vina,Chuyên môn Product Owner/Product Manager,Nhân viên,"- Hà Nội: Tầng 5, Tòa Golden Park, 2 Phạm Văn Bạch, Yên Hòa, Cầu Giấy"
Dự Án,Công ty TNHH Đầu tư phát triển và chuyển giao công nghệ Vina,IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: Tầng 5, Tòa Golden Park, 2 Phạm Văn Bạch, Yên Hòa, Cầu Giấy"
Dự Án,Công ty TNHH Đầu tư phát triển và chuyển giao công nghệ Vina,IT - Phần mềm,Nhân viên,"- Hà Nội: Tầng 5, Tòa Golden Park, 2 Phạm Văn Bạch, Yên Hòa, Cầu Giấy"
Dự Án,Công ty TNHH Đầu tư phát triển và chuyển giao công nghệ Vina,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tầng 5, Tòa Golden Park, 2 Phạm Văn Bạch, Yên Hòa, Cầu Giấy"
Lập Trình Viên,CÔNG TY CỔ PHẦN PHẦN MỀM THĂNG LONG,Chuyên môn Software Engineer,Nhân viên,"- Hà Nội: Tòa Diamond Flower, 48 Lê Văn Lương, Thanh Xuân"
Lập Trình Viên,CÔNG TY CỔ PHẦN PHẦN MỀM THĂNG LONG,IT - Phần mềm,Nhân viên,"- Hà Nội: Tòa Diamond Flower, 48 Lê Văn Lương, Thanh Xuân"
Lập Trình Viên,CÔNG TY CỔ PHẦN PHẦN MỀM THĂNG LONG,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Tòa Diamond Flower, 48 Lê Văn Lương, Thanh Xuân"
Nhân Viên Designer,Công Ty TNHH Velasboost,Chuyên môn Concept Artist,Nhân viên,"- Hà Nội: Cự Khối, Long Biên"
Lập Trình Viên SQL,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Chuyên môn Công nghệ thông tin khác,Nhân viên,"- Hà Nội: 22 Láng Hạ, Phường Láng, Đống Đa"
Lập Trình Viên SQL,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Nghỉ thứ 7,Nhân viên,"- Hà Nội: 22 Láng Hạ, Phường Láng, Đống Đa"
AI Engineer,CÔNG TY TNHH THỊ GIÁC META,Chuyên môn AI Engineer,Nhân viên,"- Hà Nội: Số 11 Nguyễn Khả Trạc, Mai Dịch, Cầu Giấy"
AI Engineer,CÔNG TY TNHH THỊ GIÁC META,Nghỉ thứ 7,Nhân viên,"- Hà Nội: Số 11 Nguyễn Khả Trạc, Mai Dịch, Cầu Giấy"
Chuyên Viên Kỹ Thuật Quản Trị Hệ Thống,TRUNG TÂM DỊCH VỤ CHUYỂN ĐỔI SỐ – CHI NHÁNH TỔNG CÔNG TY CÔNG NGHỆ - VIỄN THÔNG TOÀN CẦU (GTEL CDS),Chuyên môn System Administrator,Nhân viên,"- Hà Nội: 103 Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân"
Chuyên Viên Kỹ Thuật Quản Trị Hệ Thống,TRUNG TÂM DỊCH VỤ CHUYỂN ĐỔI SỐ – CHI NHÁNH TỔNG CÔNG TY CÔNG NGHỆ - VIỄN THÔNG TOÀN CẦU (GTEL CDS),IT - Phần cứng và máy tính,Nhân viên,"- Hà Nội: 103 Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân"
